ORIGEM;UF_O;DESTINO;UF_D;MáxDePT1;MáxDePT2;
IARAS;SP;MARILIA;SP;4;0;
IARAS;SP;RIBEIRAO PRETO;SP;6;96;
IARAS;SP;SAO BERNARDO DO CAMPO;SP;6;96;
IBATE;SP;ARARAQUARA;SP;1;48;
IBATE;SP;ARARAS;SP;2;0;
IBATE;SP;CORDEIROPOLIS;SP;2;72;
IBATE;SP;MARILIA;SP;5;0;
IBATE;SP;RIBEIRAO PRETO;SP;6;96;
IBATE;SP;SAO BERNARDO DO CAMPO;SP;5;72;
IBIRAREMA;SP;ARARAS;SP;6;0;
IBIRAREMA;SP;CORDEIROPOLIS;SP;6;96;
IBIRAREMA;SP;MARILIA;SP;2;0;
IBIRAREMA;SP;RIBEIRAO PRETO;SP;24;96;
IBIRAREMA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
IBIRAREMA;SP;SAO PAULO;SP;24;120;
IBIRA;SP;ARARAS;SP;5;0;
IBIRA;SP;CORDEIROPOLIS;SP;5;72;
IBIRA;SP;MARILIA;SP;4;0;
IBIRA;SP;RIBEIRAO PRETO;SP;6;96;
IBIRA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
IBIRA;SP;SAO PAULO;SP;24;120;
IBITINGA;SP;ARARAQUARA;SP;2;48;
IBITINGA;SP;ARARAS;SP;4;0;
IBITINGA;SP;CORDEIROPOLIS;SP;4;72;
IBITINGA;SP;MARILIA;SP;3;0;
IBITINGA;SP;RIBEIRAO PRETO;SP;6;96;
IBITINGA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
IBITINGA;SP;SAO PAULO;SP;24;120;
IBIUNA;SP;MONTES CLAROS;MG;53;0;
IBIUNA;SP;ARACATUBA;SP;25;0;
IBIUNA;SP;ARARAQUARA;SP;5;72;
IBIUNA;SP;ARARAS;SP;4;0;
IBIUNA;SP;CORDEIROPOLIS;SP;4;72;
IBIUNA;SP;MARILIA;SP;24;0;
IBIUNA;SP;RIBEIRAO PRETO;SP;24;96;
IBIUNA;SP;SAO BERNARDO DO CAMPO;SP;2;72;
IBIUNA;SP;SAO JOSE DO RIO PARDO;SP;5;0;
ICEM;SP;ARARAS;SP;6;0;
ICEM;SP;CORDEIROPOLIS;SP;6;96;
ICEM;SP;MARILIA;SP;5;0;
ICEM;SP;RIBEIRAO PRETO;SP;6;96;
ICEM;SP;SAO BERNARDO DO CAMPO;SP;26;120;
IEPE;SP;ARARAS;SP;24;0;
IEPE;SP;CORDEIROPOLIS;SP;24;120;
IEPE;SP;MARILIA;SP;3;0;
IEPE;SP;RIBEIRAO PRETO;SP;24;96;
IEPE;SP;SAO BERNARDO DO CAMPO;SP;29;120;
IEPE;SP;SAO PAULO;SP;28;144;
IGARACU DO TIETE;SP;ARARAQUARA;SP;2;72;
IGARACU DO TIETE;SP;ARARAS;SP;3;0;
IGARACU DO TIETE;SP;CORDEIROPOLIS;SP;3;72;
IGARACU DO TIETE;SP;MARILIA;SP;4;0;
IGARACU DO TIETE;SP;RIBEIRAO PRETO;SP;6;96;
IGARACU DO TIETE;SP;SAO BERNARDO DO CAMPO;SP;5;72;
IGARACU DO TIETE;SP;SAO PAULO;SP;6;96;
IGARAPAVA;SP;ARARAQUARA;SP;4;72;
IGARAPAVA;SP;ARARAS;SP;5;0;
IGARAPAVA;SP;CORDEIROPOLIS;SP;5;72;
IGARAPAVA;SP;MARILIA;SP;24;0;
IGARAPAVA;SP;RIBEIRAO PRETO;SP;6;96;
IGARAPAVA;SP;SAO BERNARDO DO CAMPO;SP;24;120;
IGARATA;SP;ARARAS;SP;4;0;
IGARATA;SP;MARILIA;SP;24;0;
IGARATA;SP;RIBEIRAO PRETO;SP;6;96;
IGARATA;SP;SAO BERNARDO DO CAMPO;SP;2;72;
IGARATA;SP;SAO PAULO;SP;1;96;
IGUAPE;SP;MARILIA;SP;26;0;
IGUAPE;SP;RIBEIRAO PRETO;SP;25;96;
IGUAPE;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ILHA COMPRIDA;SP;MARILIA;SP;27;0;
ILHA COMPRIDA;SP;RIBEIRAO PRETO;SP;25;96;
ILHA COMPRIDA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ILHA SOLTEIRA;SP;MONTES CLAROS;MG;53;0;
ILHA SOLTEIRA;SP;CURITIBA;PR;35;72;
ILHA SOLTEIRA;SP;RIO DE JANEIRO;RJ;56;192;
ILHA SOLTEIRA;SP;ARACATUBA;SP;3;0;
ILHA SOLTEIRA;SP;ARARAQUARA;SP;24;96;
ILHA SOLTEIRA;SP;ARARAS;SP;26;0;
ILHA SOLTEIRA;SP;CORDEIROPOLIS;SP;26;120;
ILHA SOLTEIRA;SP;MARILIA;SP;6;0;
ILHA SOLTEIRA;SP;RIBEIRAO PRETO;SP;24;96;
ILHA SOLTEIRA;SP;SAO BERNARDO DO CAMPO;SP;35;144;
ILHA SOLTEIRA;SP;SAO PAULO;SP;35;168;
ILHABELA;SP;ARARAS;SP;6;0;
ILHABELA;SP;MARILIA;SP;32;0;
ILHABELA;SP;RIBEIRAO PRETO;SP;25;96;
ILHABELA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ILHABELA;SP;SAO PAULO;SP;5;96;
INDAIATUBA;SP;FEIRA DE SANTANA;BA;97;0;
INDAIATUBA;SP;APARECIDA DE GOIANIA;GO;41;192;
INDAIATUBA;SP;ITUIUTABA;MG;31;0;
INDAIATUBA;SP;MONTES CLAROS;MG;51;0;
INDAIATUBA;SP;RIO DE JANEIRO;RJ;27;120;
INDAIATUBA;SP;TRES RIOS;RJ;27;0;
INDAIATUBA;SP;CARAZINHO;RS;53;0;
INDAIATUBA;SP;ARACATUBA;SP;24;0;
INDAIATUBA;SP;ARARAQUARA;SP;4;72;
INDAIATUBA;SP;ARARAS;SP;2;0;
INDAIATUBA;SP;CACAPAVA;SP;4;72;
INDAIATUBA;SP;CORDEIROPOLIS;SP;2;72;
INDAIATUBA;SP;MARILIA;SP;24;0;
INDAIATUBA;SP;RIBEIRAO PRETO;SP;6;96;
INDAIATUBA;SP;SANTO ANTONIO DE POSSE;SP;4;48;
INDAIATUBA;SP;SAO BERNARDO DO CAMPO;SP;3;72;
INDAIATUBA;SP;SAO JOSE DO RIO PARDO;SP;4;0;
INDIANA;SP;ARARAS;SP;24;0;
INDIANA;SP;CORDEIROPOLIS;SP;24;120;
INDIANA;SP;MARILIA;SP;3;0;
INDIANA;SP;RIBEIRAO PRETO;SP;24;96;
INDIANA;SP;SAO BERNARDO DO CAMPO;SP;31;144;
INDIANA;SP;SAO PAULO;SP;30;144;
INDIAPORA;SP;ARARAS;SP;24;0;
INDIAPORA;SP;CORDEIROPOLIS;SP;24;96;
INDIAPORA;SP;MARILIA;SP;6;0;
INDIAPORA;SP;RIBEIRAO PRETO;SP;24;96;
INDIAPORA;SP;SAO BERNARDO DO CAMPO;SP;32;144;
INDIAPORA;SP;SAO PAULO;SP;33;168;
INUBIA PAULISTA;SP;MONTES CLAROS;MG;56;0;
INUBIA PAULISTA;SP;ARACATUBA;SP;2;0;
INUBIA PAULISTA;SP;ARARAQUARA;SP;6;96;
INUBIA PAULISTA;SP;ARARAS;SP;24;0;
INUBIA PAULISTA;SP;CORDEIROPOLIS;SP;24;96;
INUBIA PAULISTA;SP;MARILIA;SP;3;0;
INUBIA PAULISTA;SP;RIBEIRAO PRETO;SP;24;96;
INUBIA PAULISTA;SP;SAO BERNARDO DO CAMPO;SP;32;144;
INUBIA PAULISTA;SP;SAO PAULO;SP;30;144;
IPAUSSU;SP;ARARAS;SP;6;0;
IPAUSSU;SP;CORDEIROPOLIS;SP;5;72;
IPAUSSU;SP;MARILIA;SP;3;0;
IPAUSSU;SP;RIBEIRAO PRETO;SP;6;96;
IPAUSSU;SP;SAO BERNARDO DO CAMPO;SP;24;96;
IPERO;SP;ARARAS;SP;3;0;
IPERO;SP;CORDEIROPOLIS;SP;3;72;
IPERO;SP;MARILIA;SP;6;0;
IPERO;SP;RIBEIRAO PRETO;SP;6;96;
IPERO;SP;SAO BERNARDO DO CAMPO;SP;3;72;
IPEUNA;SP;ARARAS;SP;1;0;
IPEUNA;SP;CORDEIROPOLIS;SP;1;48;
IPEUNA;SP;MARILIA;SP;5;0;
IPEUNA;SP;RIBEIRAO PRETO;SP;6;96;
IPEUNA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
IPIGUA;SP;MARILIA;SP;4;0;
IPIGUA;SP;RIBEIRAO PRETO;SP;6;96;
IPIGUA;SP;SAO BERNARDO DO CAMPO;SP;25;120;
IPORANGA;SP;MARILIA;SP;24;0;
IPORANGA;SP;RIBEIRAO PRETO;SP;29;96;
IPORANGA;SP;SAO BERNARDO DO CAMPO;SP;6;96;
IPUA;SP;ARARAS;SP;5;0;
IPUA;SP;CORDEIROPOLIS;SP;5;72;
IPUA;SP;MARILIA;SP;6;0;
IPUA;SP;RIBEIRAO PRETO;SP;6;96;
IPUA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
IPUA;SP;SAO PAULO;SP;24;120;
IRACEMAPOLIS;SP;ARARAS;SP;1;0;
IRACEMAPOLIS;SP;CORDEIROPOLIS;SP;1;48;
IRACEMAPOLIS;SP;MARILIA;SP;6;0;
IRACEMAPOLIS;SP;RIBEIRAO PRETO;SP;6;96;
IRACEMAPOLIS;SP;SAO BERNARDO DO CAMPO;SP;4;72;
IRAPUA;SP;ARARAS;SP;5;0;
IRAPUA;SP;CORDEIROPOLIS;SP;5;72;
IRAPUA;SP;MARILIA;SP;3;0;
IRAPUA;SP;RIBEIRAO PRETO;SP;6;96;
IRAPUA;SP;SAO BERNARDO DO CAMPO;SP;24;120;
IRAPURU;SP;ARARAS;SP;25;0;
IRAPURU;SP;CORDEIROPOLIS;SP;25;120;
IRAPURU;SP;MARILIA;SP;4;0;
IRAPURU;SP;RIBEIRAO PRETO;SP;25;96;
IRAPURU;SP;SAO BERNARDO DO CAMPO;SP;34;144;
IRAPURU;SP;SAO PAULO;SP;33;168;
ITABERA;SP;MARILIA;SP;5;0;
ITABERA;SP;RIBEIRAO PRETO;SP;24;96;
ITABERA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAI;SP;ARARAS;SP;5;0;
ITAI;SP;CORDEIROPOLIS;SP;5;72;
ITAI;SP;MARILIA;SP;4;0;
ITAI;SP;RIBEIRAO PRETO;SP;6;96;
ITAI;SP;SAO BERNARDO DO CAMPO;SP;6;96;
ITAI;SP;SAO PAULO;SP;6;96;
ITAJOBI;SP;ARARAS;SP;5;0;
ITAJOBI;SP;CORDEIROPOLIS;SP;5;72;
ITAJOBI;SP;MARILIA;SP;3;0;
ITAJOBI;SP;RIBEIRAO PRETO;SP;6;96;
ITAJOBI;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAJOBI;SP;SAO PAULO;SP;24;120;
ITAJU;SP;MARILIA;SP;4;0;
ITAJU;SP;RIBEIRAO PRETO;SP;6;96;
ITAJU;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITANHAEM;SP;MONTES CLAROS;MG;55;0;
ITANHAEM;SP;RIO DE JANEIRO;RJ;1;48;
ITANHAEM;SP;ARARAQUARA;SP;24;96;
ITANHAEM;SP;ARARAS;SP;5;0;
ITANHAEM;SP;MARILIA;SP;28;0;
ITANHAEM;SP;RIBEIRAO PRETO;SP;24;96;
ITANHAEM;SP;SAO BERNARDO DO CAMPO;SP;2;72;
ITANHAEM;SP;SAO PAULO;SP;3;96;
ITAOCA;SP;MARILIA;SP;24;0;
ITAOCA;SP;RIBEIRAO PRETO;SP;26;96;
ITAOCA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAPECERICA DA SERRA;SP;MONTES CLAROS;MG;52;0;
ITAPECERICA DA SERRA;SP;RIO DE JANEIRO;RJ;24;120;
ITAPECERICA DA SERRA;SP;ARARAQUARA;SP;5;72;
ITAPECERICA DA SERRA;SP;ARARAS;SP;4;0;
ITAPECERICA DA SERRA;SP;CORDEIROPOLIS;SP;3;72;
ITAPECERICA DA SERRA;SP;MARILIA;SP;24;0;
ITAPECERICA DA SERRA;SP;RIBEIRAO PRETO;SP;6;96;
ITAPECERICA DA SERRA;SP;SAO BERNARDO DO CAMPO;SP;2;48;
ITAPECERICA DA SERRA;SP;SAO JOSE DO RIO PARDO;SP;5;0;
ITAPETININGA;SP;MONTES CLAROS;MG;58;0;
ITAPETININGA;SP;CURITIBA;PR;24;72;
ITAPETININGA;SP;RIO DE JANEIRO;RJ;29;120;
ITAPETININGA;SP;ARARAQUARA;SP;5;72;
ITAPETININGA;SP;ARARAS;SP;4;0;
ITAPETININGA;SP;CORDEIROPOLIS;SP;4;72;
ITAPETININGA;SP;MARILIA;SP;6;0;
ITAPETININGA;SP;RIBEIRAO PRETO;SP;6;96;
ITAPETININGA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ITAPEVA;SP;ARARAQUARA;SP;6;96;
ITAPEVA;SP;ARARAS;SP;6;0;
ITAPEVA;SP;CORDEIROPOLIS;SP;5;72;
ITAPEVA;SP;MARILIA;SP;5;0;
ITAPEVA;SP;RIBEIRAO PRETO;SP;24;96;
ITAPEVA;SP;SAO BERNARDO DO CAMPO;SP;6;96;
ITAPEVA;SP;SAO PAULO;SP;6;96;
ITAPEVI;SP;ITUIUTABA;MG;35;0;
ITAPEVI;SP;MONTES CLAROS;MG;51;0;
ITAPEVI;SP;RIO DE JANEIRO;RJ;25;120;
ITAPEVI;SP;ARACATUBA;SP;25;0;
ITAPEVI;SP;ARARAQUARA;SP;5;72;
ITAPEVI;SP;ARARAS;SP;3;0;
ITAPEVI;SP;CACAPAVA;SP;3;0;
ITAPEVI;SP;CORDEIROPOLIS;SP;3;72;
ITAPEVI;SP;MARILIA;SP;24;0;
ITAPEVI;SP;RIBEIRAO PRETO;SP;6;96;
ITAPEVI;SP;SAO BERNARDO DO CAMPO;SP;2;48;
ITAPEVI;SP;SAO JOSE DO RIO PARDO;SP;5;0;
ITAPIRA;SP;MONTES CLAROS;MG;46;0;
ITAPIRA;SP;CURITIBA;PR;25;72;
ITAPIRAPUA PAULISTA;SP;MARILIA;SP;24;0;
ITAPIRAPUA PAULISTA;SP;RIBEIRAO PRETO;SP;27;96;
ITAPIRAPUA PAULISTA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAPIRA;SP;RIO DE JANEIRO;RJ;30;144;
ITAPIRA;SP;ARARAQUARA;SP;4;72;
ITAPIRA;SP;ARARAS;SP;2;0;
ITAPIRA;SP;CORDEIROPOLIS;SP;2;72;
ITAPIRA;SP;MARILIA;SP;24;0;
ITAPIRA;SP;RIBEIRAO PRETO;SP;6;96;
ITAPIRA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ITAPIRA;SP;SAO PAULO;SP;4;96;
ITAPOLIS;SP;MONTES CLAROS;MG;49;0;
ITAPOLIS;SP;CURITIBA;PR;55;48;
ITAPOLIS;SP;RIO DE JANEIRO;RJ;38;144;
ITAPOLIS;SP;ARARAQUARA;SP;2;72;
ITAPOLIS;SP;ARARAS;SP;4;0;
ITAPOLIS;SP;CORDEIROPOLIS;SP;4;72;
ITAPOLIS;SP;MARILIA;SP;3;0;
ITAPOLIS;SP;RIBEIRAO PRETO;SP;6;96;
ITAPOLIS;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAPORANGA;SP;ARARAS;SP;6;0;
ITAPORANGA;SP;CORDEIROPOLIS;SP;6;96;
ITAPORANGA;SP;MARILIA;SP;5;0;
ITAPORANGA;SP;RIBEIRAO PRETO;SP;24;96;
ITAPORANGA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITAPORANGA;SP;SAO PAULO;SP;24;120;
ITAPUI;SP;ARARAS;SP;3;0;
ITAPUI;SP;CORDEIROPOLIS;SP;3;72;
ITAPUI;SP;MARILIA;SP;3;0;
ITAPUI;SP;RIBEIRAO PRETO;SP;6;96;
ITAPUI;SP;SAO BERNARDO DO CAMPO;SP;6;96;
ITAPURA;SP;ARARAS;SP;27;0;
ITAPURA;SP;CORDEIROPOLIS;SP;26;120;
ITAPURA;SP;MARILIA;SP;6;0;
ITAPURA;SP;RIBEIRAO PRETO;SP;24;96;
ITAPURA;SP;SAO BERNARDO DO CAMPO;SP;36;144;
ITAPURA;SP;SAO PAULO;SP;36;168;
ITAQUAQUECETUBA;SP;IBIA;MG;35;0;
ITAQUAQUECETUBA;SP;ITUIUTABA;MG;36;0;
ITAQUAQUECETUBA;SP;MONTES CLAROS;MG;51;0;
ITAQUAQUECETUBA;SP;JABOATAO DOS GUARARAPES;PE;132;192;
ITAQUAQUECETUBA;SP;CURITIBA;PR;24;72;
ITAQUAQUECETUBA;SP;RIO DE JANEIRO;RJ;24;96;
ITAQUAQUECETUBA;SP;TRES RIOS;RJ;24;0;
ITAQUAQUECETUBA;SP;ARACATUBA;SP;28;0;
ITAQUAQUECETUBA;SP;ARARAQUARA;SP;6;96;
ITAQUAQUECETUBA;SP;ARARAS;SP;4;0;
ITAQUAQUECETUBA;SP;CACAPAVA;SP;2;0;
ITAQUAQUECETUBA;SP;CORDEIROPOLIS;SP;4;72;
ITAQUAQUECETUBA;SP;MARILIA;SP;24;0;
ITAQUAQUECETUBA;SP;RIBEIRAO PRETO;SP;24;96;
ITAQUAQUECETUBA;SP;SAO BERNARDO DO CAMPO;SP;2;48;
ITAQUAQUECETUBA;SP;SAO JOSE DO RIO PARDO;SP;5;0;
ITARARE;SP;IBIA;MG;39;0;
ITARARE;SP;ITUIUTABA;MG;37;0;
ITARARE;SP;MONTES CLAROS;MG;64;0;
ITARARE;SP;ARACATUBA;SP;24;0;
ITARARE;SP;ARARAQUARA;SP;6;96;
ITARARE;SP;ARARAS;SP;6;0;
ITARARE;SP;CORDEIROPOLIS;SP;6;96;
ITARARE;SP;MARILIA;SP;6;0;
ITARARE;SP;RIBEIRAO PRETO;SP;24;96;
ITARARE;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITARARE;SP;SAO PAULO;SP;24;120;
ITARIRI;SP;MARILIA;SP;29;0;
ITARIRI;SP;RIBEIRAO PRETO;SP;24;96;
ITARIRI;SP;SAO BERNARDO DO CAMPO;SP;3;72;
ITATIBA;SP;ITUIUTABA;MG;32;0;
ITATIBA;SP;MONTES CLAROS;MG;48;0;
ITATIBA;SP;CURITIBA;PR;25;72;
ITATIBA;SP;RIO DE JANEIRO;RJ;25;120;
ITATIBA;SP;ARACATUBA;SP;25;0;
ITATIBA;SP;ARARAQUARA;SP;4;72;
ITATIBA;SP;ARARAS;SP;2;0;
ITATIBA;SP;CACAPAVA;SP;3;0;
ITATIBA;SP;CORDEIROPOLIS;SP;2;72;
ITATIBA;SP;MARILIA;SP;24;0;
ITATIBA;SP;RIBEIRAO PRETO;SP;6;96;
ITATIBA;SP;SAO BERNARDO DO CAMPO;SP;2;72;
ITATINGA;SP;ARARAS;SP;4;0;
ITATINGA;SP;CORDEIROPOLIS;SP;4;72;
ITATINGA;SP;MARILIA;SP;4;0;
ITATINGA;SP;RIBEIRAO PRETO;SP;6;96;
ITATINGA;SP;SAO BERNARDO DO CAMPO;SP;5;72;
ITIRAPINA;SP;ARARAQUARA;SP;2;48;
ITIRAPINA;SP;ARARAS;SP;2;0;
ITIRAPINA;SP;CORDEIROPOLIS;SP;1;48;
ITIRAPINA;SP;MARILIA;SP;5;0;
ITIRAPINA;SP;RIBEIRAO PRETO;SP;6;96;
ITIRAPINA;SP;SAO BERNARDO DO CAMPO;SP;4;72;
ITIRAPUA;SP;ARARAS;SP;5;0;
ITIRAPUA;SP;CORDEIROPOLIS;SP;5;72;
ITIRAPUA;SP;MARILIA;SP;24;0;
ITIRAPUA;SP;RIBEIRAO PRETO;SP;6;96;
ITIRAPUA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITOBI;SP;ARARAS;SP;2;0;
ITOBI;SP;CORDEIROPOLIS;SP;3;72;
ITOBI;SP;MARILIA;SP;24;0;
ITOBI;SP;RIBEIRAO PRETO;SP;6;96;
ITOBI;SP;SAO BERNARDO DO CAMPO;SP;5;72;
ITOBI;SP;SAO PAULO;SP;5;96;
ITUPEVA;SP;MONTES CLAROS;MG;50;0;
ITUPEVA;SP;ARACATUBA;SP;25;0;
ITUPEVA;SP;ARARAQUARA;SP;4;72;
ITUPEVA;SP;ARARAS;SP;2;0;
ITUPEVA;SP;CACAPAVA;SP;3;0;
ITUPEVA;SP;CORDEIROPOLIS;SP;2;72;
ITUPEVA;SP;MARILIA;SP;24;0;
ITUPEVA;SP;RIBEIRAO PRETO;SP;6;96;
ITUPEVA;SP;SAO BERNARDO DO CAMPO;SP;2;72;
ITUPEVA;SP;SAO JOSE DO RIO PARDO;SP;4;0;
ITU;SP;ARARAQUARA;SP;4;72;
ITU;SP;ARARAS;SP;3;0;
ITU;SP;CORDEIROPOLIS;SP;2;72;
ITU;SP;MARILIA;SP;6;0;
ITU;SP;RIBEIRAO PRETO;SP;6;96;
ITU;SP;SAO BERNARDO DO CAMPO;SP;3;72;
ITUVERAVA;SP;MONTES CLAROS;MG;38;0;
ITUVERAVA;SP;RIO DE JANEIRO;RJ;24;120;
ITUVERAVA;SP;ARARAQUARA;SP;4;72;
ITUVERAVA;SP;ARARAS;SP;5;0;
ITUVERAVA;SP;CORDEIROPOLIS;SP;5;72;
ITUVERAVA;SP;MARILIA;SP;24;0;
ITUVERAVA;SP;RIBEIRAO PRETO;SP;6;96;
ITUVERAVA;SP;SAO BERNARDO DO CAMPO;SP;24;96;
ITUVERAVA;SP;SAO PAULO;SP;24;120;
JABORANDI;SP;ARARAS;SP;5;0;
JABORANDI;SP;CORDEIROPOLIS;SP;5;72;
JABORANDI;SP;MARILIA;SP;5;0;
JABORANDI;SP;RIBEIRAO PRETO;SP;6;96;
JABORANDI;SP;SAO BERNARDO DO CAMPO;SP;24;96;
JABORANDI;SP;SAO PAULO;SP;24;120;
JABOTICABAL;SP;ITABUNA;BA;81;0;
JABOTICABAL;SP;MONTES CLAROS;MG;45;0;
JABOTICABAL;SP;CURITIBA;PR;60;72;
JABOTICABAL;SP;RIO DE JANEIRO;RJ;27;120;
JABOTICABAL;SP;ARARAQUARA;SP;2;48;
JABOTICABAL;SP;ARARAS;SP;4;0;
JABOTICABAL;SP;CORDEIROPOLIS;SP;4;72;
JABOTICABAL;SP;MARILIA;SP;4;0;
JABOTICABAL;SP;RIBEIRAO PRETO;SP;4;72;
JABOTICABAL;SP;SAO BERNARDO DO CAMPO;SP;24;96;
JABOTICABAL;SP;SAO JOSE DO RIO PARDO;SP;4;0;
JACAREI;SP;MONTES CLAROS;MG;50;0;
JACAREI;SP;CURITIBA;PR;30;72;
JACAREI;SP;RIO DE JANEIRO;RJ;24;96;
JACAREI;SP;ARARAQUARA;SP;6;96;
JACAREI;SP;ARARAS;SP;4;0;
JACAREI;SP;CACAPAVA;SP;1;0;
JACAREI;SP;CORDEIROPOLIS;SP;4;72;
JACAREI;SP;MARILIA;SP;26;0;
JACAREI;SP;RIBEIRAO PRETO;SP;24;96;
JACAREI;SP;SAO BERNARDO DO CAMPO;SP;2;72;
JACI;SP;ARARAS;SP;6;0;
JACI;SP;CORDEIROPOLIS;SP;6;96;
JACI;SP;MARILIA;SP;3;0;
JACI;SP;RIBEIRAO PRETO;SP;6;96;
JACI;SP;SAO BERNARDO DO CAMPO;SP;25;120;
JACUPIRANGA;SP;MARILIA;SP;24;0;
JACUPIRANGA;SP;RIBEIRAO PRETO;SP;24;96;
JACUPIRANGA;SP;SAO BERNARDO DO CAMPO;SP;5;72;
JACUPIRANGA;SP;SAO PAULO;SP;5;96;
JAGUARIUNA;SP;FEIRA DE SANTANA;BA;94;0;
JAGUARIUNA;SP;VILA VELHA;ES;51;0;
JAGUARIUNA;SP;MONTES CLAROS;MG;50;0;
JAGUARIUNA;SP;CURITIBA;PR;25;72;
JAGUARIUNA;SP;RIO DE JANEIRO;RJ;28;120;
JAGUARIUNA;SP;ARACATUBA;SP;24;0;
JAGUARIUNA;SP;ARARAQUARA;SP;4;72;
JAGUARIUNA;SP;ARARAS;SP;2;0;
JAGUARIUNA;SP;CACAPAVA;SP;4;0;
JAGUARIUNA;SP;CORDEIROPOLIS;SP;2;48;
JAGUARIUNA;SP;MARILIA;SP;24;0;
JAGUARIUNA;SP;RIBEIRAO PRETO;SP;6;96;
JAGUARIUNA;SP;SAO BERNARDO DO CAMPO;SP;3;72;
JAGUARIUNA;SP;SAO PAULO;SP;3;0;
JALES;SP;MONTES CLAROS;MG;48;0;
JALES;SP;RIO DE JANEIRO;RJ;63;192;
JALES;SP;ARARAQUARA;SP;6;96;
JALES;SP;ARARAS;SP;24;0;
JALES;SP;CACAPAVA;SP;34;0;
JALES;SP;CORDEIROPOLIS;SP;24;96;
JALES;SP;MARILIA;SP;5;0;
JALES;SP;RIBEIRAO PRETO;SP;24;96;
JALES;SP;SAO BERNARDO DO CAMPO;SP;31;144;
JALES;SP;SAO PAULO;SP;32;144;
JAMBEIRO;SP;MARILIA;SP;28;0;
JAMBEIRO;SP;RIBEIRAO PRETO;SP;24;96;
JAMBEIRO;SP;SAO BERNARDO DO CAMPO;SP;3;72;
JAMBEIRO;SP;SAO PAULO;SP;3;96;
JANDIRA;SP;FEIRA DE SANTANA;BA;105;0;
JANDIRA;SP;MONTES CLAROS;MG;51;0;
JANDIRA;SP;RIO DE JANEIRO;RJ;24;120;
JANDIRA;SP;ARARAQUARA;SP;5;72;
JANDIRA;SP;ARARAS;SP;3;0;
JANDIRA;SP;CACAPAVA;SP;3;0;
JANDIRA;SP;CORDEIROPOLIS;SP;3;72;
JANDIRA;SP;MARILIA;SP;24;0;
JANDIRA;SP;RIBEIRAO PRETO;SP;6;96;
JANDIRA;SP;SAO BERNARDO DO CAMPO;SP;1;48;
JARDINOPOLIS;SP;RIO DE JANEIRO;RJ;38;144;
JARDINOPOLIS;SP;ARARAS;SP;3;0;
JARDINOPOLIS;SP;CORDEIROPOLIS;SP;4;72;
JARDINOPOLIS;SP;MARILIA;SP;5;0;
JARDINOPOLIS;SP;RIBEIRAO PRETO;SP;4;72;
JARDINOPOLIS;SP;SAO BERNARDO DO CAMPO;SP;6;96;
JARINU;SP;MONTES CLAROS;MG;47;0;
JARINU;SP;ARACATUBA;SP;26;0;
JARINU;SP;ARARAQUARA;SP;5;72;
JARINU;SP;ARARAS;SP;3;0;
JARINU;SP;CACAPAVA;SP;3;0;
JARINU;SP;CORDEIROPOLIS;SP;3;72;
JARINU;SP;MARILIA;SP;24;0;
JARINU;SP;RIBEIRAO PRETO;SP;6;96;
JARINU;SP;SAO BERNARDO DO CAMPO;SP;2;72;
JARINU;SP;SAO JOSE DO RIO PARDO;SP;4;0;
JAU;SP;ITUIUTABA;MG;25;0;
JAU;SP;MONTES CLAROS;MG;51;0;
JAU;SP;RIO DE JANEIRO;RJ;37;144;
JAU;SP;ARACATUBA;SP;5;0;
JAU;SP;ARARAQUARA;SP;2;48;
JAU;SP;ARARAS;SP;3;0;
JAU;SP;CACAPAVA;SP;24;0;
JAU;SP;CORDEIROPOLIS;SP;3;72;
JAU;SP;MARILIA;SP;3;0;
JAU;SP;RIBEIRAO PRETO;SP;6;96;
JAU;SP;SAO BERNARDO DO CAMPO;SP;6;96;
JAU;SP;SAO PAULO;SP;6;96;
JERIQUARA;SP;ARARAS;SP;5;0;
JERIQUARA;SP;CORDEIROPOLIS;SP;5;72;
JERIQUARA;SP;MARILIA;SP;24;0;
JERIQUARA;SP;RIBEIRAO PRETO;SP;6;96;
JERIQUARA;SP;SAO BERNARDO DO CAMPO;SP;24;120;
JOANOPOLIS;SP;ARARAS;SP;4;0;
JOANOPOLIS;SP;CORDEIROPOLIS;SP;4;72;
